"account.id","2010-2011","2011-2012","2012-2013","2013-2014"
001i000000NuPJs,0,0,0,0
001i000000NuPJt,0,0,0,0
001i000000NuPJu,0,0,0,0
001i000000NuPJv,0,0,0,0
001i000000NuPJw,0,0,0,0
001i000000NuPJx,0,0,0,0
001i000000NuPJy,0,0,0,0
001i000000NuPJz,0,0,0,0
001i000000NuPK0,0,0,0,0
001i000000NuPK1,0,0,0,1
001i000000NuPK2,0,0,0,0
001i000000NuPK3,0,0,0,0
001i000000NuPK4,0,0,0,0
001i000000NuPK5,0,0,0,0
001i000000NuPK6,0,0,0,0
001i000000NuPK7,0,0,0,0
001i000000NuPK8,0,0,0,0
001i000000NuPK9,0,0,0,0
001i000000NuPKA,0,0,0,0
001i000000NuPKB,0,0,0,0
001i000000NuPKC,0,0,0,0
001i000000NuPKD,0,0,0,0
001i000000NuPKE,0,0,0,0
001i000000NuPKF,0,0,0,0
001i000000NuPKG,0,0,0,0
001i000000NuPKH,0,0,0,0
001i000000NuPKI,0,0,0,0
001i000000NuPKJ,0,0,0,0
001i000000NuPKK,1,0,0,0
001i000000NuPKL,0,0,0,0
001i000000NuPKM,0,0,0,0
001i000000NuPKN,0,0,0,0
001i000000NuPKO,0,0,0,0
001i000000NuPKP,0,0,0,0
001i000000NuPKQ,0,0,0,0
001i000000NuPKR,1,0,0,0
001i000000NuPKS,0,0,0,0
001i000000NuPKT,0,0,0,0
001i000000NuPKU,0,0,0,0
001i000000NuPKV,0,0,1,0
001i000000NuPKW,0,0,0,0
001i000000NuPKX,0,0,0,0
001i000000NuPKY,0,0,0,0
001i000000NuPKZ,0,0,0,0
001i000000NuPKa,0,0,0,0
001i000000NuPKb,0,0,0,0
001i000000NuPKc,0,0,0,0
001i000000NuPKd,0,0,0,0
001i000000NuPKe,0,0,0,0
001i000000NuPKf,0,0,0,0
001i000000NuPKg,0,0,0,0
001i000000NuPKh,0,0,0,0
001i000000NuPKi,0,0,0,0
001i000000NuPKj,0,0,0,0
001i000000NuPKk,1,0,0,0
001i000000NuPKl,0,0,0,0
001i000000NuPKm,0,0,0,0
001i000000NuPKn,0,0,0,0
001i000000NuPKo,0,0,0,0
001i000000NuPKp,0,0,0,0
001i000000NuPKq,0,0,0,0
001i000000NuPKr,1,0,0,0
001i000000NuPKs,0,0,0,0
001i000000NuPKt,0,0,0,0
001i000000NuPKu,0,0,0,0
001i000000NuPKv,0,0,1,0
001i000000NuPKw,0,0,0,0
001i000000NuPKx,0,0,0,0
001i000000NuPKy,0,0,0,0
001i000000NuPKz,0,0,0,0
001i000000NuPL0,0,0,0,0
001i000000NuPL1,0,0,0,0
001i000000NuPL2,0,0,0,0
001i000000NuPL3,0,0,0,0
001i000000NuPL4,0,0,0,0
001i000000NuPL5,0,0,0,0
001i000000NuPL6,0,0,0,0
001i000000NuPL7,0,0,0,0
001i000000NuPL8,0,0,0,0
001i000000NuPL9,0,0,0,0
001i000000NuPLA,0,0,1,0
001i000000NuPLB,0,0,0,0
001i000000NuPLC,1,0,0,0
001i000000NuPLD,0,0,0,0
001i000000NuPLE,0,0,0,0
001i000000NuPLF,0,0,0,0
001i000000NuPLG,0,0,0,0
001i000000NuPLH,0,0,0,0
001i000000NuPLI,0,0,0,0
001i000000NuPLJ,0,0,0,0
001i000000NuPLK,0,0,0,0
001i000000NuPLL,0,0,0,0
001i000000NuPLM,0,0,0,0
001i000000NuPLN,0,0,0,0
001i000000NuPLO,0,0,0,0
001i000000NuPLP,0,0,0,0
001i000000NuPLQ,1,1,1,0
001i000000NuPLR,0,0,0,0
001i000000NuPLS,0,0,0,0
001i000000NuPLT,0,0,0,0
001i000000NuPLU,0,0,0,0
001i000000NuPLV,0,0,0,0
001i000000NuPLW,0,0,0,0
001i000000NuPLX,0,0,0,0
001i000000NuPLY,0,0,0,0
001i000000NuPLZ,0,0,0,0
001i000000NuPLa,0,0,1,0
001i000000NuPLb,0,0,0,0
001i000000NuPLc,1,0,0,0
001i000000NuPLd,0,0,0,0
001i000000NuPLe,0,0,0,0
001i000000NuPLf,0,0,0,0
001i000000NuPLg,0,0,0,0
001i000000NuPLh,0,0,0,0
001i000000NuPLi,0,0,0,0
001i000000NuPLj,0,0,0,0
001i000000NuPLk,0,0,0,0
001i000000NuPLl,0,0,0,0
001i000000NuPLm,0,0,0,0
001i000000NuPLn,0,0,0,0
001i000000NuPLo,0,0,0,0
001i000000NuPLp,0,0,0,0
001i000000NuPLq,1,1,1,0
001i000000NuPLr,0,0,0,0
001i000000NuPLs,0,0,0,0
001i000000NuPLt,0,0,0,0
001i000000NuPLu,0,0,0,0
001i000000NuPLv,0,0,0,0
001i000000NuPLw,0,0,0,0
001i000000NuPLx,0,0,0,0
001i000000NuPLy,0,0,0,0
001i000000NuPLz,0,0,0,0
001i000000NuPM0,0,0,0,0
001i000000NuPM1,0,0,0,0
001i000000NuPM2,0,0,0,0
001i000000NuPM3,0,0,0,0
001i000000NuPM4,0,0,0,0
001i000000NuPM5,0,0,0,0
001i000000NuPM6,0,0,0,0
001i000000NuPM7,0,0,0,0
001i000000NuPM8,0,0,0,0
001i000000NuPM9,0,0,0,0
001i000000NuPMA,0,0,0,0
001i000000NuPMB,0,0,0,0
001i000000NuPMC,0,0,0,0
001i000000NuPMD,0,0,0,0
001i000000NuPME,0,0,0,0
001i000000NuPMF,0,0,0,0
001i000000NuPMG,0,0,0,0
001i000000NuPMH,0,0,0,0
001i000000NuPMI,0,0,0,0
001i000000NuPMJ,0,0,0,0
001i000000NuPMK,0,0,0,0
001i000000NuPML,0,0,0,0
001i000000NuPMM,0,0,0,0
001i000000NuPMN,0,0,0,0
001i000000NuPMO,0,0,0,0
001i000000NuPMP,0,0,0,0
001i000000NuPMQ,0,0,0,0
001i000000NuPMR,0,0,0,0
001i000000NuPMS,0,1,0,0
001i000000NuPMT,0,0,0,0
001i000000NuPMU,0,0,0,0
001i000000NuPMV,0,0,0,0
001i000000NuPMW,0,0,0,0
001i000000NuPMX,0,0,0,0
001i000000NuPMY,0,0,0,0
001i000000NuPMZ,0,0,0,0
001i000000NuPMa,0,0,0,0
001i000000NuPMb,0,0,0,0
001i000000NuPMc,0,0,0,0
001i000000NuPMd,0,0,0,0
001i000000NuPMe,0,0,0,0
001i000000NuPMf,0,0,0,0
001i000000NuPMg,0,0,0,0
001i000000NuPMh,0,0,0,0
001i000000NuPMi,0,0,0,0
001i000000NuPMj,0,0,0,0
001i000000NuPMk,0,0,0,0
001i000000NuPMl,0,0,0,0
001i000000NuPMm,0,0,0,0
001i000000NuPMn,0,0,0,0
001i000000NuPMo,0,0,0,0
001i000000NuPMp,0,0,0,0
001i000000NuPMq,0,0,0,0
001i000000NuPMr,0,0,0,0
001i000000NuPMs,0,1,0,0
001i000000NuPMt,0,0,0,0
001i000000NuPMu,0,0,0,0
001i000000NuPMv,0,0,0,0
001i000000NuPMw,0,0,0,0
001i000000NuPMx,0,0,0,0
001i000000NuPMy,0,0,0,0
001i000000NuPMz,0,0,0,0
001i000000NuPN0,0,0,0,0
001i000000NuPN1,0,0,0,0
001i000000NuPN2,1,0,0,0
001i000000NuPN3,0,0,0,0
001i000000NuPN4,0,0,0,0
001i000000NuPN5,0,0,0,0
001i000000NuPN6,0,0,0,0
001i000000NuPN7,0,0,0,0
001i000000NuPN8,0,0,0,0
001i000000NuPN9,0,0,0,0
001i000000NuPNA,1,1,1,0
001i000000NuPNB,0,0,0,0
001i000000NuPNC,0,0,0,0
001i000000NuPND,0,0,0,0
001i000000NuPNE,0,0,0,0
001i000000NuPNF,1,1,0,0
001i000000NuPNG,0,0,0,0
001i000000NuPNH,0,0,0,0
001i000000NuPNI,0,0,0,0
001i000000NuPNJ,0,0,0,0
001i000000NuPNK,0,0,0,0
001i000000NuPNL,0,0,0,0
001i000000NuPNM,0,0,0,0
001i000000NuPNN,0,0,0,0
001i000000NuPNO,0,0,0,0
001i000000NuPNP,0,0,0,0
001i000000NuPNQ,0,0,0,0
001i000000NuPNR,0,0,0,0
001i000000NuPNS,0,0,0,0
001i000000NuPNT,1,0,0,0
001i000000NuPNU,0,0,0,0
001i000000NuPNV,0,0,0,0
001i000000NuPNW,0,0,0,0
001i000000NuPNX,0,0,0,0
001i000000NuPNY,0,0,0,0
001i000000NuPNZ,0,0,0,0
001i000000NuPNa,1,1,1,0
001i000000NuPNb,0,0,0,0
001i000000NuPNc,0,0,0,0
001i000000NuPNd,0,0,0,0
001i000000NuPNe,0,0,0,0
001i000000NuPNf,1,1,0,0
001i000000NuPNg,0,0,0,0
001i000000NuPNh,0,0,0,0
001i000000NuPNi,0,0,0,0
001i000000NuPNj,0,0,0,0
001i000000NuPNk,0,0,0,0
001i000000NuPNl,0,0,0,0
001i000000NuPNm,0,0,0,0
001i000000NuPNn,0,0,0,0
001i000000NuPNo,0,0,0,0
001i000000NuPNp,0,0,0,0
001i000000NuPNq,0,0,0,0
001i000000NuPNr,0,0,0,0
001i000000NuPNs,0,0,0,0
001i000000NuPNt,1,0,0,0
001i000000NuPNu,0,0,0,0
001i000000NuPNv,0,0,0,0
001i000000NuPNw,0,0,0,0
001i000000NuPNx,0,0,0,0
001i000000NuPNy,0,0,0,0
001i000000NuPNz,0,0,0,0
001i000000NuPO0,0,0,0,0
001i000000NuPO1,0,0,0,0
001i000000NuPO2,0,0,0,0
001i000000NuPO3,0,0,0,0
001i000000NuPO4,0,0,0,0
001i000000NuPO5,0,0,0,0
001i000000NuPO6,0,0,0,0
001i000000NuPO7,0,0,0,0
001i000000NuPO8,1,0,0,0
001i000000NuPO9,0,0,0,0
001i000000NuPOA,0,0,0,0
001i000000NuPOB,0,0,0,0
001i000000NuPOC,0,0,0,0
001i000000NuPOD,0,0,0,0
001i000000NuPOE,0,0,0,0
001i000000NuPOF,0,0,0,0
001i000000NuPOG,0,0,0,0
001i000000NuPOH,0,0,0,0
001i000000NuPOI,0,0,0,0
001i000000NuPOJ,0,0,0,0
001i000000NuPOK,0,0,0,0
001i000000NuPOL,0,0,0,0
001i000000NuPOM,0,0,0,0
001i000000NuPON,0,0,0,0
001i000000NuPOO,0,0,0,0
001i000000NuPOP,0,0,0,0
001i000000NuPOQ,0,0,0,0
001i000000NuPOR,0,0,0,0
001i000000NuPOS,0,0,0,0
001i000000NuPOT,0,0,0,0
001i000000NuPOU,0,0,0,0
001i000000NuPOV,0,0,0,0
001i000000NuPOW,0,0,0,0
001i000000NuPOX,1,0,0,0
001i000000NuPOY,0,0,0,0
001i000000NuPOZ,0,0,0,0
001i000000NuPOa,0,0,0,0
001i000000NuPOb,0,0,0,0
001i000000NuPOc,0,0,0,0
001i000000NuPOd,0,0,0,0
001i000000NuPOe,0,0,0,0
001i000000NuPOf,0,0,0,0
001i000000NuPOg,0,0,0,0
001i000000NuPOh,0,0,0,0
001i000000NuPOi,0,0,0,0
001i000000NuPOj,0,0,0,0
001i000000NuPOk,0,0,0,0
001i000000NuPOl,0,0,0,0
001i000000NuPOm,0,0,0,0
001i000000NuPOn,0,0,0,0
001i000000NuPOo,0,0,0,0
001i000000NuPOp,0,0,0,0
001i000000NuPOq,0,0,0,0
001i000000NuPOr,0,0,0,0
001i000000NuPOs,0,0,0,0
001i000000NuPOt,0,0,0,0
001i000000NuPOu,0,0,0,0
001i000000NuPOv,0,0,0,0
001i000000NuPOw,0,0,0,0
001i000000NuPOx,1,0,0,0
001i000000NuPOy,0,0,0,0
001i000000NuPOz,0,0,0,0
001i000000NuPP0,0,0,0,0
001i000000NuPP1,0,0,0,0
001i000000NuPP2,0,0,0,0
001i000000NuPP3,0,0,0,0
001i000000NuPP4,0,0,0,0
001i000000NuPP5,0,0,0,0
001i000000NuPP6,0,0,0,0
001i000000NuPP7,0,0,0,0
001i000000NuPP8,0,0,0,0
001i000000NuPP9,0,0,0,0
001i000000NuPPA,0,0,0,0
001i000000NuPPB,0,0,0,0
001i000000NuPPC,0,0,0,0
001i000000NuPPD,0,0,0,0
001i000000NuPPE,0,0,0,0
001i000000NuPPF,0,0,0,0
001i000000NuPPG,1,0,0,0
001i000000NuPPH,0,0,0,0
001i000000NuPPI,1,1,0,0
001i000000NuPPJ,0,0,0,0
001i000000NuPPK,0,0,0,0
001i000000NuPPL,1,0,0,0
001i000000NuPPM,0,0,0,0
001i000000NuPPN,0,0,0,0
001i000000NuPPO,0,0,0,0
001i000000NuPPP,0,0,0,0
001i000000NuPPQ,0,0,0,0
001i000000NuPPR,0,0,0,0
001i000000NuPPS,0,0,0,0
001i000000NuPPT,0,0,0,0
001i000000NuPPU,0,0,0,0
001i000000NuPPV,0,0,0,0
001i000000NuPPW,1,0,0,0
001i000000NuPPX,0,0,0,0
001i000000NuPPY,0,0,0,0
001i000000NuPPZ,0,0,0,0
001i000000NuPPa,0,0,0,0
001i000000NuPPb,0,0,0,0
001i000000NuPPc,0,0,0,0
001i000000NuPPd,0,0,0,0
001i000000NuPPe,0,0,0,0
001i000000NuPPf,0,0,0,0
001i000000NuPPg,1,0,0,0
001i000000NuPPh,0,0,0,0
001i000000NuPPi,1,1,0,0
001i000000NuPPj,0,0,0,0
001i000000NuPPk,0,0,0,0
001i000000NuPPl,1,0,0,0
001i000000NuPPm,0,0,0,0
001i000000NuPPn,0,0,0,0
001i000000NuPPo,0,0,0,0
001i000000NuPPp,0,0,0,0
001i000000NuPPq,0,0,0,0
001i000000NuPPr,0,0,0,0
001i000000NuPPs,0,0,0,0
001i000000NuPPt,0,0,0,0
001i000000NuPPu,0,0,0,0
001i000000NuPPv,0,0,0,0
001i000000NuPPw,1,0,0,0
001i000000NuPPx,0,0,0,0
001i000000NuPPy,0,0,0,0
001i000000NuPPz,0,0,0,0
001i000000NuPQ0,0,0,0,0
001i000000NuPQ1,0,0,0,0
001i000000NuPQ2,0,0,0,0
001i000000NuPQ3,0,0,0,0
001i000000NuPQ4,0,0,0,0
001i000000NuPQ5,0,0,0,0
001i000000NuPQ6,0,0,0,0
001i000000NuPQ7,0,0,0,0
001i000000NuPQ8,0,0,0,0
001i000000NuPQ9,0,0,0,0
001i000000NuPQA,0,0,0,0
001i000000NuPQB,0,0,0,0
001i000000NuPQC,1,0,0,0
001i000000NuPQD,0,0,0,0
001i000000NuPQE,0,0,0,0
001i000000NuPQF,0,0,0,0
001i000000NuPQG,0,0,0,0
001i000000NuPQH,0,0,0,0
001i000000NuPQI,0,0,0,0
001i000000NuPQJ,1,1,1,0
001i000000NuPQK,0,0,0,0
001i000000NuPQL,1,1,1,0
001i000000NuPQM,0,0,0,0
001i000000NuPQN,1,0,0,0
001i000000NuPQO,0,0,0,0
001i000000NuPQP,0,0,0,0
001i000000NuPQQ,0,0,0,0
001i000000NuPQR,0,0,0,0
001i000000NuPQS,0,0,0,0
001i000000NuPQT,0,0,0,0
001i000000NuPQU,0,0,0,0
001i000000NuPQV,0,0,0,0
001i000000NuPQW,1,0,0,0
001i000000NuPQX,0,0,0,0
001i000000NuPQY,0,0,0,0
001i000000NuPQZ,0,0,0,0
001i000000NuPQa,0,0,0,0
001i000000NuPQb,0,0,0,0
001i000000NuPQc,1,0,0,0
001i000000NuPQd,0,0,0,0
001i000000NuPQe,0,0,0,0
001i000000NuPQf,0,0,0,0
001i000000NuPQg,0,0,0,0
001i000000NuPQh,0,0,0,0
001i000000NuPQi,0,0,0,0
001i000000NuPQj,1,1,1,0
001i000000NuPQk,0,0,0,0
001i000000NuPQl,1,1,1,0
001i000000NuPQm,0,0,0,0
001i000000NuPQn,1,0,0,0
001i000000NuPQo,0,0,0,0
001i000000NuPQp,0,0,0,0
001i000000NuPQq,0,0,0,0
001i000000NuPQr,0,0,0,0
001i000000NuPQs,0,0,0,0
001i000000NuPQt,0,0,0,0
001i000000NuPQu,0,0,0,0
001i000000NuPQv,0,0,0,0
001i000000NuPQw,1,0,0,0
001i000000NuPQx,0,0,0,0
001i000000NuPQy,0,0,0,0
001i000000NuPQz,0,0,0,0
001i000000NuPR0,0,0,0,0
001i000000NuPR1,0,0,0,0
001i000000NuPR2,0,0,0,0
001i000000NuPR3,0,0,0,0
001i000000NuPR4,0,0,0,0
001i000000NuPR5,0,0,0,0
001i000000NuPR6,0,0,0,0
001i000000NuPR7,0,0,0,0
001i000000NuPR8,0,0,0,0
001i000000NuPR9,0,0,0,0
001i000000NuPRA,0,0,0,0
001i000000NuPRB,0,0,0,0
001i000000NuPRC,0,0,0,0
001i000000NuPRD,0,0,0,0
001i000000NuPRE,0,0,0,0
001i000000NuPRF,0,0,0,0
001i000000NuPRG,0,0,0,0
001i000000NuPRH,0,0,0,0
001i000000NuPRI,0,0,0,0
001i000000NuPRJ,0,0,0,0
001i000000NuPRK,0,0,0,0
001i000000NuPRL,0,1,1,0
001i000000NuPRM,0,0,0,0
001i000000NuPRN,0,0,0,0
001i000000NuPRO,0,0,0,0
001i000000NuPRP,0,0,0,0
001i000000NuPRQ,0,0,0,0
001i000000NuPRR,0,0,0,0
001i000000NuPRS,0,0,0,0
001i000000NuPRT,0,0,0,0
001i000000NuPRU,0,0,0,0
001i000000NuPRV,0,0,0,0
001i000000NuPRW,0,0,0,0
001i000000NuPRX,0,0,0,0
001i000000NuPRY,0,0,0,0
001i000000NuPRZ,0,0,0,0
001i000000NuPRa,0,0,0,0
001i000000NuPRb,0,0,0,0
001i000000NuPRc,0,0,0,0
001i000000NuPRd,0,0,0,0
001i000000NuPRe,0,0,0,0
001i000000NuPRf,0,0,0,0
001i000000NuPRg,0,0,0,0
001i000000NuPRh,0,0,0,0
001i000000NuPRi,0,0,0,0
001i000000NuPRj,0,0,0,0
001i000000NuPRk,0,0,0,0
001i000000NuPRl,0,1,1,0
001i000000NuPRm,0,0,0,0
001i000000NuPRn,0,0,0,0
001i000000NuPRo,0,0,0,0
001i000000NuPRp,0,0,0,0
001i000000NuPRq,0,0,0,0
001i000000NuPRr,0,0,0,0
001i000000NuPRs,0,0,0,0
001i000000NuPRt,0,0,0,0
001i000000NuPRu,0,0,0,0
001i000000NuPRv,0,0,0,0
001i000000NuPRw,0,0,0,0
001i000000NuPRx,0,0,0,0
001i000000NuPRy,0,0,0,0
001i000000NuPRz,0,0,0,0
001i000000NuPS0,0,0,0,0
001i000000NuPS1,0,0,0,0
001i000000NuPS2,1,1,1,0
001i000000NuPS3,0,0,0,0
001i000000NuPS4,0,0,0,0
001i000000NuPS5,0,0,0,0
001i000000NuPS6,0,0,0,0
001i000000NuPS7,0,0,0,0
001i000000NuPS8,0,0,0,0
001i000000NuPS9,0,0,1,0
001i000000NuPSA,0,0,0,0
001i000000NuPSB,0,0,0,0
001i000000NuPSC,0,0,0,0
001i000000NuPSD,0,0,0,0
001i000000NuPSE,0,0,0,0
001i000000NuPSF,0,0,0,0
001i000000NuPSG,0,0,0,0
001i000000NuPSH,0,0,0,1
001i000000NuPSI,0,0,0,0
001i000000NuPSJ,0,0,0,0
001i000000NuPSK,0,0,0,0
001i000000NuPSL,0,0,0,0
001i000000NuPSM,0,0,0,0
001i000000NuPSN,0,0,0,0
001i000000NuPSO,0,0,0,0
001i000000NuPSP,0,0,0,0
001i000000NuPSQ,1,1,0,0
001i000000NuPSR,0,0,0,0
001i000000NuPSS,0,0,0,0
001i000000NuPST,0,0,0,0
001i000000NuPSU,0,0,0,0
001i000000NuPSV,0,0,0,0
001i000000NuPSW,0,0,0,0
001i000000NuPSX,0,0,0,0
001i000000NuPSY,0,0,0,0
001i000000NuPSZ,1,0,0,0
001i000000NuPSa,0,0,0,0
001i000000NuPSb,0,0,0,0
001i000000NuPSc,0,0,0,0
001i000000NuPSd,0,0,0,0
001i000000NuPSe,0,0,0,0
001i000000NuPSf,0,0,0,0
001i000000NuPSg,0,0,0,0
001i000000NuPSh,0,0,0,1
001i000000NuPSi,0,0,0,0
001i000000NuPSj,0,0,0,0
001i000000NuPSk,0,0,0,0
001i000000NuPSl,0,0,0,0
001i000000NuPSm,0,0,0,0
001i000000NuPSn,0,0,0,0
001i000000NuPSo,0,0,0,0
001i000000NuPSp,0,0,0,0
001i000000NuPSq,1,1,0,0
001i000000NuPSr,0,0,0,0
001i000000NuPSs,0,0,0,0
001i000000NuPSt,0,0,0,0
001i000000NuPSu,0,0,0,0
001i000000NuPSv,0,0,0,0
001i000000NuPSw,0,0,0,0
001i000000NuPSx,0,0,0,0
001i000000NuPSy,0,0,0,0
001i000000NuPSz,1,0,0,0
001i000000NuPT0,0,0,0,0
001i000000NuPT1,0,0,0,0
001i000000NuPT2,0,0,0,0
001i000000NuPT3,0,0,0,0
001i000000NuPT4,0,0,1,0
001i000000NuPT5,1,0,0,0
001i000000NuPT6,0,0,0,0
001i000000NuPT7,0,0,0,0
001i000000NuPT8,0,0,0,0
001i000000NuPT9,0,0,0,0
001i000000NuPTA,0,0,0,0
001i000000NuPTB,0,0,0,0
001i000000NuPTC,1,0,0,0
001i000000NuPTD,0,0,0,0
001i000000NuPTE,0,0,0,0
001i000000NuPTF,1,1,1,0
001i000000NuPTG,0,0,0,0
001i000000NuPTH,1,1,1,0
001i000000NuPTI,0,0,0,0
001i000000NuPTJ,0,0,0,0
001i000000NuPTK,0,0,0,0
001i000000NuPTL,0,0,0,0
001i000000NuPTM,0,0,0,0
001i000000NuPTN,0,0,0,0
001i000000NuPTO,0,0,0,0
001i000000NuPTP,0,0,0,0
001i000000NuPTQ,0,0,0,0
001i000000NuPTR,0,0,0,0
001i000000NuPTS,0,0,0,0
001i000000NuPTT,0,0,0,0
001i000000NuPTU,0,0,0,0
001i000000NuPTV,0,0,0,0
001i000000NuPTW,1,1,1,0
001i000000NuPTX,0,0,0,1
001i000000NuPTY,0,0,0,0
001i000000NuPTZ,0,0,1,0
001i000000NuPTa,0,0,0,0
001i000000NuPTb,0,0,0,0
001i000000NuPTc,1,0,0,0
001i000000NuPTd,0,0,0,0
001i000000NuPTe,0,0,0,0
001i000000NuPTf,1,1,1,0
001i000000NuPTg,0,0,0,0
001i000000NuPTh,1,1,1,0
001i000000NuPTi,0,0,0,0
001i000000NuPTj,0,0,0,0
001i000000NuPTk,0,0,0,0
001i000000NuPTl,0,0,0,0
001i000000NuPTm,0,0,0,0
001i000000NuPTn,0,0,0,0
001i000000NuPTo,0,0,0,0
001i000000NuPTp,0,0,0,0
001i000000NuPTq,0,0,0,0
001i000000NuPTr,0,0,0,0
001i000000NuPTs,0,0,0,0
001i000000NuPTt,0,0,0,0
001i000000NuPTu,0,0,0,0
001i000000NuPTv,0,0,0,0
001i000000NuPTw,1,1,1,0
001i000000NuPTx,0,0,0,1
001i000000NuPTy,0,0,0,0
001i000000NuPTz,0,0,1,0
001i000000NuPU0,0,0,0,0
001i000000NuPU1,0,0,0,0
001i000000NuPU2,1,0,0,0
001i000000NuPU3,0,0,0,0
001i000000NuPU4,0,0,0,0
001i000000NuPU5,0,0,0,0
001i000000NuPU6,0,0,0,0
001i000000NuPU7,0,0,0,0
001i000000NuPU8,0,0,0,0
001i000000NuPU9,0,0,0,0
001i000000NuPUA,0,0,0,0
001i000000NuPUB,0,0,0,0
001i000000NuPUC,0,0,0,0
001i000000NuPUD,1,0,0,0
001i000000NuPUE,0,0,0,0
001i000000NuPUF,0,0,0,0
001i000000NuPUG,0,0,0,0
001i000000NuPUH,0,0,0,0
001i000000NuPUI,0,0,0,0
001i000000NuPUJ,0,0,0,0
001i000000NuPUK,0,0,0,0
001i000000NuPUL,0,0,0,0
001i000000NuPUM,0,0,0,0
001i000000NuPUN,0,0,0,0
001i000000NuPUO,0,0,0,0
001i000000NuPUP,0,0,0,0
001i000000NuPUQ,0,0,0,0
001i000000NuPUR,0,0,0,0
001i000000NuPUS,0,0,0,0
001i000000NuPUT,0,0,0,0
001i000000NuPUU,0,0,0,0
001i000000NuPUV,0,0,0,0
001i000000NuPUW,0,0,0,0
001i000000NuPUX,0,0,0,0
001i000000NuPUY,0,0,0,0
001i000000NuPUZ,0,0,0,0
001i000000NuPUa,0,0,0,0
001i000000NuPUb,0,0,0,0
001i000000NuPUc,0,0,0,0
001i000000NuPUd,1,0,0,0
001i000000NuPUe,0,0,0,0
001i000000NuPUf,0,0,0,0
001i000000NuPUg,0,0,0,0
001i000000NuPUh,0,0,0,0
001i000000NuPUi,0,0,0,0
001i000000NuPUj,0,0,0,0
001i000000NuPUk,0,0,0,0
001i000000NuPUl,0,0,0,0
001i000000NuPUm,0,0,0,0
001i000000NuPUn,0,0,0,0
001i000000NuPUo,0,0,0,0
001i000000NuPUp,0,0,0,0
001i000000NuPUq,0,0,0,0
001i000000NuPUr,0,0,0,0
001i000000NuPUs,0,0,0,0
001i000000NuPUt,0,0,0,0
001i000000NuPUu,0,0,0,0
001i000000NuPUv,0,0,0,0
001i000000NuPUw,0,0,0,0
001i000000NuPUx,0,0,0,0
001i000000NuPUy,0,0,0,0
001i000000NuPUz,0,0,0,0
001i000000NuPV0,0,0,0,0
001i000000NuPV1,0,0,0,0
001i000000NuPV2,0,0,0,0
001i000000NuPV3,0,0,0,0
001i000000NuPV4,0,0,0,0
001i000000NuPV5,0,0,0,0
001i000000NuPV6,0,0,0,0
001i000000NuPV7,0,0,0,0
001i000000NuPV8,0,0,0,0
001i000000NuPV9,0,0,0,0
001i000000NuPVA,1,1,1,0
001i000000NuPVB,0,0,0,0
001i000000NuPVC,0,0,0,0
001i000000NuPVD,0,0,0,0
001i000000NuPVE,0,0,0,0
001i000000NuPVF,0,0,0,0
001i000000NuPVG,0,0,0,0
001i000000NuPVH,0,0,0,0
001i000000NuPVI,0,0,0,0
001i000000NuPVJ,0,0,0,0
001i000000NuPVK,0,0,0,0
001i000000NuPVL,0,0,0,0
001i000000NuPVM,0,0,0,0
001i000000NuPVN,0,0,0,0
001i000000NuPVO,0,0,0,0
001i000000NuPVP,0,0,0,0
001i000000NuPVQ,0,0,0,0
001i000000NuPVR,0,0,0,0
001i000000NuPVS,0,0,0,0
001i000000NuPVT,0,0,0,0
001i000000NuPVU,0,0,0,0
001i000000NuPVV,0,0,0,0
001i000000NuPVW,0,0,0,0
001i000000NuPVX,0,0,0,0
001i000000NuPVY,0,0,0,0
001i000000NuPVZ,0,0,0,0
001i000000NuPVa,1,1,1,0
001i000000NuPVb,0,0,0,0
001i000000NuPVc,0,0,0,0
001i000000NuPVd,0,0,0,0
001i000000NuPVe,0,0,0,0
001i000000NuPVf,0,0,0,0
001i000000NuPVg,0,0,0,0
001i000000NuPVh,0,0,0,0
001i000000NuPVi,0,0,0,0
001i000000NuPVj,0,0,0,0
001i000000NuPVk,0,0,0,0
001i000000NuPVl,0,0,0,0
001i000000NuPVm,0,0,0,0
001i000000NuPVn,0,0,0,0
001i000000NuPVo,0,0,0,0
001i000000NuPVp,0,0,0,0
001i000000NuPVq,0,0,0,0
001i000000NuPVr,0,0,0,0
001i000000NuPVs,0,0,0,0
001i000000NuPVt,0,0,0,0
001i000000NuPVu,0,0,0,0
001i000000NuPVv,0,0,0,0
001i000000NuPVw,0,0,0,0
001i000000NuPVx,0,0,0,0
001i000000NuPVy,0,0,0,0
001i000000NuPVz,0,0,0,0
001i000000NuPW0,0,0,0,0
001i000000NuPW1,0,0,0,0
001i000000NuPW2,0,0,0,0
001i000000NuPW3,0,0,0,0
001i000000NuPW4,0,0,0,0
001i000000NuPW5,0,0,0,0
001i000000NuPW6,0,0,0,0
001i000000NuPW7,0,0,0,0
001i000000NuPW8,0,0,0,0
001i000000NuPW9,0,0,0,0
001i000000NuPWA,0,0,0,0
001i000000NuPWB,0,0,0,0
001i000000NuPWC,0,0,0,0
001i000000NuPWD,0,0,0,0
001i000000NuPWE,0,0,0,0
001i000000NuPWF,0,0,0,0
001i000000NuPWG,0,0,0,0
001i000000NuPWH,0,0,0,0
001i000000NuPWI,0,0,0,0
001i000000NuPWJ,0,0,0,0
001i000000NuPWK,0,0,0,0
