X,Y,billing.zip.code,account.id,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,hotspot
-121.98,37.56,94536,001i000000NuQAy,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuQBh,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuQpo,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuPgZ,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000em1Lj,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuPHj,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuNs0,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuR7L,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000oks4J,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000NuQXl,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.98,37.56,94536,001i000000MJzTs,STANDARD,FREMONT,CA,PRIMARY,37.56,-121.98,NA-US-CA-FREMONT,FALSE,29995,55569,1874207839,BayArea
-121.96,37.5,94538,001i000000NuPKx,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuPlq,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuPZ9,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuPUr,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuPeT,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuQVN,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuNjL,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuQdf,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuOTT,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuRIs,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuNgh,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuOYk,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuQVs,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuQlY,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuQih,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.96,37.5,94538,001i000000NuNgI,STANDARD,FREMONT,CA,PRIMARY,37.5,-121.96,NA-US-CA-FREMONT,FALSE,27196,49149,1519434767,BayArea
-121.89,37.51,94539,001i000000NuRE9,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000oks4I,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPDO,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000oks3j,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000MJzXq,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuP7N,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQH1,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPPm,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuNbI,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuO18,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuOmT,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000ZuYCg,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuP2c,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuOZ4,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuNZA,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuRIk,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPfM,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000MJzWO,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQix,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuOZG,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000MJzU9,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQST,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQ3d,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPtF,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPnD,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPnA,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuOnW,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuOnT,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQWS,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQT7,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuPE3,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-121.89,37.51,94539,001i000000NuQWn,STANDARD,FREMONT,CA,PRIMARY,37.51,-121.89,NA-US-CA-FREMONT,FALSE,21883,44440,,BayArea
-122.08,37.67,94541,001i000000NuQlb,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuQts,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuOU4,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuOcB,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuO1L,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuOcO,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuOvq,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuQOQ,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000LhyRD,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuQli,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000MJzW8,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuQdo,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuOeu,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuPOs,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuORA,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuPca,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.08,37.67,94541,001i000000NuNiC,STANDARD,HAYWARD,CA,PRIMARY,37.67,-122.08,NA-US-CA-HAYWARD,FALSE,25278,44424,981107000,BayArea
-122.04,37.65,94542,001i000000NuOyi,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuP7h,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuPCi,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000LhyTC,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuP3e,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuOz4,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuOEq,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuOTh,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000oks25,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuPyw,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.65,94542,001i000000NuQdW,STANDARD,HAYWARD,CA,PRIMARY,37.65,-122.04,NA-US-CA-HAYWARD,FALSE,5401,9246,342015113,BayArea
-122.04,37.63,94544,001i000000MJzTV,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuOQ7,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000oks2R,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuON2,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuP2C,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuOCG,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuQeB,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000MJzW6,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000LhyWs,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuQN5,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuPUO,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuQMw,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuOvL,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuRVK,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuNtB,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.04,37.63,94544,001i000000NuO6C,STANDARD,HAYWARD,CA,PRIMARY,37.63,-122.04,NA-US-CA-HAYWARD,FALSE,30230,55190,1168893361,BayArea
-122.11,37.62,94545,001i000000NuPaa,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuPr9,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuPfV,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuOos,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000MJzW7,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuOpY,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000MJzVv,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuNh8,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuPqc,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuQ5c,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.11,37.62,94545,001i000000NuPnL,STANDARD,HAYWARD,CA,PRIMARY,37.62,-122.11,NA-US-CA-HAYWARD,FALSE,13871,24681,595679545,BayArea
-122.08,37.7,94546,001i000000MJzWL,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPn3,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000MJzWR,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOJY,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuRFu,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOW0,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000em0uu,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOPQ,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuQCy,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPro,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuODU,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPvo,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuQMB,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPwg,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPvt,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOdr,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i0000017bR37,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000LhyRz,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOZR,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuQOl,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuQYa,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuO9j,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPoj,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000em8uL,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuQtS,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOsS,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuNre,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOXR,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuQGq,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPyV,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOcG,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuO9y,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPJG,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOfR,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuNrM,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuO8b,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuPrH,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000Li94w,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000NuOnD,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
-122.08,37.7,94546,001i000000MJzTv,STANDARD,CASTRO VALLEY,CA,PRIMARY,37.7,-122.08,NA-US-CA-CASTRO VALLEY,FALSE,20616,35351,987939047,BayArea
