"account.id","billing.zip.code","billing.city","missing","City","State","Lat","Long","hotspot","dBerkley","dSF","dPeninsula"
"001i000000NuOQV","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuOqw","92661","Newport Beach",0,"NEWPORT BEACH","CA",33.6,-117.9,"SoCal",383.430222682815,384.586034541106,357.62752280774
"001i000000NuOqW","92646","Huntington Beach",0,"HUNTINGTON BEACH","CA",33.66,-117.97,"SoCal",377.673246678527,378.814996064916,351.85039911371
"001i000000NuOQw","94024","Los Altos",0,"LOS ALTOS","CA",37.34,-122.11,"BayArea",37.3886992874136,34.6817195988688,7.07513194303578
"001i000000NuOQW","94588","Pleasanton",0,"PLEASANTON","CA",37.67,-121.93,"BayArea",22.6797074383702,27.8821535855772,20.9437484556854
"001i000000NuOqx","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOqX","92612","Irvine",0,"IRVINE","CA",33.63,-117.81,"SoCal",385.06168811119,386.365430801632,359.495329693684
"001i000000NuOQx","94556","Moraga",0,"MORAGA","CA",37.83,-122.1,"BayArea",9.18749846482977,17.9620286367295,27.7653648342902
"001i000000NuOQX","94558","Napa",0,"NAPA","CA",38.55,-122.15,"BayArea",47.6324421220927,55.5178506298545,77.3377717130172
"001i000000NuOqy","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581
"001i000000NuOqY","92627","Costa Mesa",0,"COSTA MESA","CA",33.64,-117.91,"SoCal",380.906798546099,382.099218965262,355.16315253791
"001i000000NuOQy","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuOQY","94903","San Rafael",0,"SAN RAFAEL","CA",38.02,-122.54,"BayArea",18.5134156771719,18.0532658164097,45.5249327389578
"001i000000NuOqz","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuOqZ","92651","Laguna Beach",0,"LAGUNA BEACH","CA",33.55,-117.78,"SoCal",390.449969618967,391.692713371011,364.783247398199
"001i000000NuOQz","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuOQZ","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuOr0","94904","Kentfield",0,"GREENBRAE","CA",37.94,-122.56,"BayArea",17.0547206927588,13.6147574768686,41.224685450951
"001i000000NuOR0","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuOr1","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuOR1","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuOr2","94930","Fairfax",0,"FAIRFAX","CA",37.98,-122.6,"BayArea",20.0542457031098,17.1297887884154,44.7267665739714
"001i000000NuOR2","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOr3","94618","Oakland",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000NuOR3","94577","San Leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601
"001i000000NuOr4","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOR4","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuOr5","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuOR5","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000NuOr6","98221","Anacortes",0,"ANACORTES","WA",48.46,-122.6,"",732.949662500529,739.079600585112,763.153235174336
"001i000000NuOR6","93940","Monterey",0,"MONTEREY","CA",36.6,-121.88,"BayArea",90.1265165255858,86.6699173814072,59.6854984539789
"001i000000NuOr7","94022","Los Altos",0,"LOS ALTOS","CA",37.36,-122.14,"BayArea",35.6979666003793,32.6750358395143,5.18633684254196
"001i000000NuOR7","94116","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.48,"BayArea",14.823696764161,4.06622709296517,27.3822954569315
"001i000000NuOr8","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuOR8","94102","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000NuOr9","95126","San Jose",0,"SAN JOSE","CA",37.32,-121.91,"BayArea",42.4614628630183,42.2309839449513,16.0719457448536
"001i000000NuOR9","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000NuOra","94550","Livermore",0,"LIVERMORE","CA",37.68,-121.75,"BayArea",30.8161455058314,37.3399885540663,28.5470592132757
"001i000000NuOrA","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuORa","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000NuORA","94541","Hayward",0,"HAYWARD","CA",37.67,-122.08,"BayArea",16.8597563771395,20.0827359452871,17.1246414516291
"001i000000NuOrb","94102","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000NuOrB","94024","Los Altos",0,"LOS ALTOS","CA",37.34,-122.11,"BayArea",37.3886992874136,34.6817195988688,7.07513194303578
"001i000000NuORb","94618","Oakland",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000NuORB","94596","Walnut Creek",0,"WALNUT CREEK","CA",37.89,-122.03,"BayArea",12.7417526054982,22.7907046572938,32.5437011536066
"001i000000NuOrc","72544","Henderson",0,"HENDERSON","AR",36.34,-92.23,"",1653.03862212241,1662.36728986195,1651.03841938609
"001i000000NuOrC","92625","Corona Del Mar",0,"CORONA DEL MAR","CA",33.6,-117.86,"SoCal",384.866518851706,386.071950376936,359.142150355931
"001i000000NuORc","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuORC","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581
"001i000000NuOrd","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuOrD","95060","Santa Cruz",0,"SANTA CRUZ","CA",37.04,-122.1,"BayArea",57.8903467077412,53.9113100415863,27.3624511337442
"001i000000NuORd","93908","Salinas",0,"SALINAS","CA",36.61,-121.62,"BayArea",93.8540677386889,91.9765101998537,64.3676074027712
"001i000000NuORD","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000NuOre","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuOrE","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuORe","94595","walnut creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000NuORE","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOrf","94587","Union City",0,"UNION CITY","CA",37.59,-122.06,"BayArea",22.1074636249306,23.6190902357412,12.3814883984683
"001i000000NuOrF","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000NuORf","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuORF","94040","Mountain View",0,"MOUNTAIN VIEW","CA",37.38,-122.08,"BayArea",35.1253859046453,33.1990982919325,5.94651134675897
"001i000000NuOrg","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000NuOrG","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuORg","94510","Benicia",0,"BENICIA","CA",38.11,-122.13,"BayArea",18.2746680332284,28.0301068250211,46.9381065467266
"001i000000NuORG","95051","Santa Clara",0,"SANTA CLARA","CA",37.35,-121.98,"BayArea",38.9488762884628,38.1556209380796,11.6985734982528
"001i000000NuOrh","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000NuOrH","94015","Daly City",0,"DALY CITY","CA",37.67,-122.47,"BayArea",17.7662065159057,7.81824296091194,23.423045347085
"001i000000NuORh","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuORH","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuOri","95125","San Jose",0,"SAN JOSE","CA",37.29,-121.88,"BayArea",45.0618267442815,44.8792683223475,18.5482382088543
"001i000000NuOrI","92677","Laguna Niguel",0,"LAGUNA NIGUEL","CA",33.53,-117.7,"SoCal",394.428642991541,395.743760444001,368.877180264334
"001i000000NuORi","94404","Foster City",0,"SAN MATEO","CA",37.55,-122.26,"BayArea",21.928454599696,17.9820950961676,9.64974579280707
"001i000000NuORI","94019","Half Moon Bay",0,"HALF MOON BAY","CA",37.44,-122.41,"BayArea",30.6359043884673,23.2734736884658,13.405787745135
"001i000000NuOrj","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuOrJ","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332
"001i000000NuORj","94941","Mill Valley",0,"MILL VALLEY","CA",37.89,-122.56,"BayArea",16.3731030368975,10.9108303633542,38.3235882413876
"001i000000NuORJ","02116","Boston",0,"BOSTON","MA",42.35,-71.06,"",2685.56761470299,2696.07961924975,2692.77097927691
"001i000000NuOrk","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000NuOrK","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332
"001i000000NuORk","95945","Grass Valley",0,"GRASS VALLEY","CA",39.18,-120.98,"BayArea",114.273311055116,124.581430885585,136.982170781035
"001i000000NuORK","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000NuOrl","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000NuOrL","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000NuORl","94002","Belmont",0,"BELMONT","CA",37.5,-122.3,"BayArea",25.4741059247941,20.2408099948549,8.72440359134647
"001i000000NuORL","94133","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.41,"BayArea",9.34162797701077,1.7549387657711,28.7470055407322
"001i000000NuOrm","94133","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.41,"BayArea",9.34162797701077,1.7549387657711,28.7470055407322
"001i000000NuOrM","94904","Kentfield",0,"GREENBRAE","CA",37.94,-122.56,"BayArea",17.0547206927588,13.6147574768686,41.224685450951
"001i000000NuORm","95125","San Jose",0,"SAN JOSE","CA",37.29,-121.88,"BayArea",45.0618267442815,44.8792683223475,18.5482382088543
"001i000000NuORM","94947","Novato",0,"NOVATO","CA",38.1,-122.63,"BayArea",25.7550275145093,25.1121374414925,52.7092365393797
"001i000000NuOrn","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOrN","94510","Benicia",0,"BENICIA","CA",38.11,-122.13,"BayArea",18.2746680332284,28.0301068250211,46.9381065467266
"001i000000NuORn","94595","Walnut Creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000NuORN","94022","Los Altos",0,"LOS ALTOS","CA",37.36,-122.14,"BayArea",35.6979666003793,32.6750358395143,5.18633684254196
"001i000000NuOro","94618","Oakland",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000NuOrO","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuORo","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuORO","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuOrp","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuOrP","94521","Concord",0,"CONCORD","CA",37.97,-121.96,"BayArea",17.9312170329513,28.5414644513028,38.8848330943668
"001i000000NuORp","95129","San Jose",0,"SAN JOSE","CA",37.3,-122,"BayArea",41.7598211489752,40.2525482170998,12.9171009289547
"001i000000NuORP","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuOrq","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOrQ","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000NuORq","94708","Kensington",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuORQ","94595","Walnut Creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000NuOrr","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuOrR","85280","Tempe",0,"TEMPE","AZ",33.4,-111.92,"",657.856940033112,663.219993625596,640.923905163983
"001i000000NuORr","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuORR","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581
"001i000000NuOrs","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuOrS","95476","Sonoma",0,"SONOMA","CA",38.24,-122.46,"BayArea",27.9742829797,32.1421997314855,58.1490079379035
"001i000000NuORs","94566","Pleasanton",0,"PLEASANTON","CA",37.65,-121.85,"BayArea",27.0531192113637,32.4737567267612,22.9775967402094
"001i000000NuORS","95135","San Jose",0,"SAN JOSE","CA",37.25,-121.67,"BayArea",53.607660704691,55.0086405884549,30.0508270902329
"001i000000NuOrt","94952","Petaluma",0,"PETALUMA","CA",38.21,-122.76,"BayArea",36.0608785622907,35.2184326135507,62.8401438903323
"001i000000NuOrT","95476","Sonoma",0,"SONOMA","CA",38.24,-122.46,"BayArea",27.9742829797,32.1421997314855,58.1490079379035
"001i000000NuORt","94014","Daly City",0,"DALY CITY","CA",37.68,-122.43,"BayArea",15.87995140311,6.67931077301253,22.440194814999
"001i000000NuORT","95827","Sacramento",0,"SACRAMENTO","CA",38.55,-121.32,"BayArea",69.64928926337,80.3318925234999,90.0440754016593
"001i000000NuOru","94105","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.39,"BayArea",9.24594362224458,1.74329739643707,27.015431650951
"001i000000NuOrU","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000NuORu",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuORU","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuOrv","94044","Pacifica",0,"PACIFICA","CA",37.6,-122.45,"BayArea",21.1523363258773,12.2961964522139,19.4307851493508
"001i000000NuOrV","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000NuORv","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuORV","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuOrw","94025","Menlo Park",0,"MENLO PARK","CA",37.45,-122.17,"BayArea",29.2779844416343,26.4486620023269,1.26011037066595
"001i000000NuOrW","94301","Palo Alto",0,"PALO ALTO","CA",37.44,-122.15,"BayArea",30.162414395713,27.6166792368058,1.04323026394912
"001i000000NuORw","94123","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.43,"BayArea",10.3045762459543,1.70150695783867,29.2724686851743
"001i000000NuORW","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuOrx","94010","Burlingame",0,"BURLINGAME","CA",37.56,-122.37,"BayArea",22.0502916394449,15.2279060224508,14.2662156089637
"001i000000NuOrX","95946","Penn Valley",0,"PENN VALLEY","CA",39.18,-121.2,"BayArea",107.465872792142,117.485249238661,131.792721446446
"001i000000NuORx","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuORX","94121","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.49,"BayArea",14.1729519321968,3.76845098937539,29.3520779598956
"001i000000NuOry","94040","Mountain View",0,"MOUNTAIN VIEW","CA",37.38,-122.08,"BayArea",35.1253859046453,33.1990982919325,5.94651134675897
"001i000000NuOrY","94960","San Anselmo",0,"SAN ANSELMO","CA",37.99,-122.58,"BayArea",19.3469611355367,17.126057560823,44.7498901626731
"001i000000NuORy","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000NuORY","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuOrz","49931","Houghton",0,"HOUGHTON","MI",47.11,-88.56,"",1817.17422748587,1827.90601622943,1828.59818071141
"001i000000NuOrZ","94941","Mill Valley",0,"MILL VALLEY","CA",37.89,-122.56,"BayArea",16.3731030368975,10.9108303633542,38.3235882413876
"001i000000NuORz","60302","Oak Park",0,"OAK PARK","IL",41.88,-87.78,"",1838.88120974365,1849.22745000836,1844.27560148497
"001i000000NuORZ","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuOs0","94618","Oakland",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000NuOS0","94113","San Francisco",0,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuOs1","95616","Davis",0,"DAVIS","CA",38.48,-121.64,"BayArea",54.2252630470222,64.6355834246475,77.9635334049375
"001i000000NuOS1","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuOs2","94025","Menlo Park",0,"MENLO PARK","CA",37.45,-122.17,"BayArea",29.2779844416343,26.4486620023269,1.26011037066595
"001i000000NuOS2","94559","Napa",0,"NAPA","CA",38.23,-122.29,"BayArea",25.1573804860354,32.190736389821,55.6105813546078
"001i000000NuOs3","94901","San Rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137
"001i000000NuOS3","94065","Redwood City",0,"REDWOOD CITY","CA",37.53,-122.24,"BayArea",23.3415563458088,19.7278995894237,7.89645117939888
"001i000000NuOs4","95113","San Jose",0,"SAN JOSE","CA",37.33,-121.89,"BayArea",42.3614809914633,42.4605463316397,16.7391703109863
"001i000000NuOS4","94401","San Mateo",0,"SAN MATEO","CA",37.57,-122.32,"BayArea",20.7923416450063,15.316989678532,12.7422489354913
"001i000000NuOs5","95460","Mendocino",0,"MENDOCINO","CA",39.3,-123.73,"",127.00244138313,126.963917003664,154.557525981721
"001i000000NuOS5","94901","San Rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137
"001i000000NuOs6","94402","San Mateo",0,"SAN MATEO","CA",37.52,-122.35,"BayArea",24.486958473553,18.1588330174725,11.7854711660089
"001i000000NuOS6","95118","San Jose",0,"SAN JOSE","CA",37.25,-121.88,"BayArea",47.5324404532411,46.9940367813957,20.1543658385459
"001i000000NuOs7","94553","Martinez",0,"MARTINEZ","CA",37.98,-122.15,"BayArea",9.90646486000997,20.4526375071233,37.9142543979721
"001i000000NuOS7","94133","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.41,"BayArea",9.34162797701077,1.7549387657711,28.7470055407322
"001i000000NuOs8","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000NuOS8","94062","Redwood City",0,"REDWOOD CITY","CA",37.4,-122.29,"BayArea",32.3418856236166,27.0119585309674,7.15708739111849
"001i000000NuOs9","94596","Walnut Creek",0,"WALNUT CREEK","CA",37.89,-122.03,"BayArea",12.7417526054982,22.7907046572938,32.5437011536066
"001i000000NuOS9","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuOsa","92651","Laguna Beach",0,"LAGUNA BEACH","CA",33.55,-117.78,"SoCal",390.449969618967,391.692713371011,364.783247398199
"001i000000NuOsA","94598","Walnut Creek",0,"WALNUT CREEK","CA",37.91,-122.01,"BayArea",14.0505753586643,24.3082374065723,34.1491864168061
"001i000000NuOSa","95409","Santa Rosa",0,"SANTA ROSA","CA",38.45,-122.59,"BayArea",44.1076329129938,47.4934808419942,74.1145961273162
"001i000000NuOSA","94596","Walnut Creek",0,"WALNUT CREEK","CA",37.89,-122.03,"BayArea",12.7417526054982,22.7907046572938,32.5437011536066
"001i000000NuOsb","92801","Anaheim",0,"ANAHEIM","CA",33.84,-117.95,"SoCal",368.726742777731,370.122213533173,343.317091565946
"001i000000NuOsB","95138","San Jose",0,"SAN JOSE","CA",37.24,-121.73,"BayArea",52.257071246,53.0690191466189,27.4198847801598
"001i000000NuOSb","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332
"001i000000NuOSB","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuOsc","92649","Huntington Beach",0,"HUNTINGTON BEACH","CA",33.71,-118.04,"SoCal",372.461394916008,373.576271858759,346.598086885049
"001i000000NuOsC","94618","Oakland",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000NuOSc","94080","S. San Francisco",0,"SOUTH SAN FRANCISCO","CA",37.65,-122.42,"BayArea",17.3327671615672,8.73888237385816,20.5229270101572
"001i000000NuOSC","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000NuOsd","92660","Newport Beach",0,"NEWPORT BEACH","CA",33.62,-117.87,"SoCal",383.426680433977,384.644235813261,357.72220694002
"001i000000NuOsD","05301","Brattleboro",0,"BRATTLEBORO","VT",42.86,-72.57,"",2603.5924922704,2614.12365735507,2611.05363339912
"001i000000NuOSd","94115","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.43,"BayArea",10.9975377453387,0.527481964210213,28.0788482520332
"001i000000NuOSD","96753","Kilhei",0,"KIHEI","HI",20.76,-156.45,"",2357.86134590782,2347.4815867791,2352.47690861544
"001i000000NuOse","92629","Dana Point",0,"DANA POINT","CA",33.47,-117.7,"SoCal",397.653982952217,398.897463298914,371.98587650658
"001i000000NuOsE","94305","Stanford",0,"STANFORD","CA",37.41,-122.17,"BayArea",32.0077742466735,28.8479842908658,1.53954022863643
"001i000000NuOSe","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuOSE","94595","Walnut Creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000NuOsf","92612","Irvine",0,"IRVINE","CA",33.63,-117.81,"SoCal",385.06168811119,386.365430801632,359.495329693684
"001i000000NuOsF","48864","Okemos",0,"OKEMOS","MI",42.7,-84.41,"",2007.99499777925,2018.43975383,2014.43534786343
"001i000000NuOSf","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000NuOSF","17522","Mount Joy",0,"EPHRATA","PA",40.18,-76.18,"",2453.70132393921,2463.9865751278,2458.4335503309
"001i000000NuOsg","92652","Laguna Beach",0,"LAGUNA BEACH","CA",33.54,-117.78,"SoCal",390.988993934769,392.219676544755,365.302752525334
"001i000000NuOsG","92612","Irvine",0,"IRVINE","CA",33.63,-117.81,"SoCal",385.06168811119,386.365430801632,359.495329693684
"001i000000NuOSg","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuOSG","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuOsh","92646","Huntington Beach",0,"HUNTINGTON BEACH","CA",33.66,-117.97,"SoCal",377.673246678527,378.814996064916,351.85039911371
"001i000000NuOsH","92627","Costa Mesa",0,"COSTA MESA","CA",33.64,-117.91,"SoCal",380.906798546099,382.099218965262,355.16315253791
"001i000000NuOSh","96145","Tahoe City",0,"TAHOE CITY","CA",39.18,-120.14,"",146.386212136787,157.128777896968,163.43900402083
